relpath	collection	family	format	nvars	class	copied	bytes
evalgm/MaxCSP/EHI-85/ehi-85-297-59_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1275706
evalgm/MaxCSP/EHI-85/ehi-85-297-5_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1270841
evalgm/MaxCSP/EHI-85/ehi-85-297-60_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1271852
evalgm/MaxCSP/EHI-85/ehi-85-297-61_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1281892
evalgm/MaxCSP/EHI-85/ehi-85-297-62_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1276647
evalgm/MaxCSP/EHI-85/ehi-85-297-63_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1281875
evalgm/MaxCSP/EHI-85/ehi-85-297-64_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1269583
evalgm/MaxCSP/EHI-85/ehi-85-297-65_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1268355
evalgm/MaxCSP/EHI-85/ehi-85-297-66_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1274123
evalgm/MaxCSP/EHI-85/ehi-85-297-67_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1270648
evalgm/MaxCSP/EHI-85/ehi-85-297-68_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1283735
evalgm/MaxCSP/EHI-85/ehi-85-297-69_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1273485
evalgm/MaxCSP/EHI-85/ehi-85-297-6_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1266026
evalgm/MaxCSP/EHI-85/ehi-85-297-70_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1270853
evalgm/MaxCSP/EHI-85/ehi-85-297-71_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1275230
evalgm/MaxCSP/EHI-85/ehi-85-297-72_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1278184
evalgm/MaxCSP/EHI-85/ehi-85-297-73_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1265783
evalgm/MaxCSP/EHI-85/ehi-85-297-74_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1266892
evalgm/MaxCSP/EHI-85/ehi-85-297-75_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1265578
evalgm/MaxCSP/EHI-85/ehi-85-297-76_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1272844
evalgm/MaxCSP/EHI-85/ehi-85-297-77_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1270978
evalgm/MaxCSP/EHI-85/ehi-85-297-78_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1272515
evalgm/MaxCSP/EHI-85/ehi-85-297-79_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1260334
evalgm/MaxCSP/EHI-85/ehi-85-297-7_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1279138
evalgm/MaxCSP/EHI-85/ehi-85-297-80_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1260977
evalgm/MaxCSP/EHI-85/ehi-85-297-81_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1278444
evalgm/MaxCSP/EHI-85/ehi-85-297-82_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1251674
evalgm/MaxCSP/EHI-85/ehi-85-297-83_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1271085
evalgm/MaxCSP/EHI-85/ehi-85-297-84_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1279099
evalgm/MaxCSP/EHI-85/ehi-85-297-85_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1267626
evalgm/MaxCSP/EHI-85/ehi-85-297-86_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1269507
evalgm/MaxCSP/EHI-85/ehi-85-297-87_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1282231
evalgm/MaxCSP/EHI-85/ehi-85-297-88_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1251047
evalgm/MaxCSP/EHI-85/ehi-85-297-89_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1273059
evalgm/MaxCSP/EHI-85/ehi-85-297-8_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1272782
evalgm/MaxCSP/EHI-85/ehi-85-297-90_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1275554
evalgm/MaxCSP/EHI-85/ehi-85-297-91_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1277800
evalgm/MaxCSP/EHI-85/ehi-85-297-92_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1275640
evalgm/MaxCSP/EHI-85/ehi-85-297-93_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1277257
evalgm/MaxCSP/EHI-85/ehi-85-297-94_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1268290
evalgm/MaxCSP/EHI-85/ehi-85-297-95_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1272404
evalgm/MaxCSP/EHI-85/ehi-85-297-96_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1264020
evalgm/MaxCSP/EHI-85/ehi-85-297-97_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1272178
evalgm/MaxCSP/EHI-85/ehi-85-297-98_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1279192
evalgm/MaxCSP/EHI-85/ehi-85-297-99_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1280330
evalgm/MaxCSP/EHI-85/ehi-85-297-9_ext_1000.wcsp	evalgm	EHI-85	wcsp	297	multi	no	1248384
evalgm/MaxCSP/EHI-90/ehi-90-315-0_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1347514
evalgm/MaxCSP/EHI-90/ehi-90-315-10_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1351040
evalgm/MaxCSP/EHI-90/ehi-90-315-11_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1349708
evalgm/MaxCSP/EHI-90/ehi-90-315-12_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1354281
evalgm/MaxCSP/EHI-90/ehi-90-315-13_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360577
evalgm/MaxCSP/EHI-90/ehi-90-315-14_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360334
evalgm/MaxCSP/EHI-90/ehi-90-315-15_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361116
evalgm/MaxCSP/EHI-90/ehi-90-315-16_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1363857
evalgm/MaxCSP/EHI-90/ehi-90-315-17_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1352875
evalgm/MaxCSP/EHI-90/ehi-90-315-18_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360805
evalgm/MaxCSP/EHI-90/ehi-90-315-19_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1341868
evalgm/MaxCSP/EHI-90/ehi-90-315-1_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1365386
evalgm/MaxCSP/EHI-90/ehi-90-315-20_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360460
evalgm/MaxCSP/EHI-90/ehi-90-315-21_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361574
evalgm/MaxCSP/EHI-90/ehi-90-315-22_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1338683
evalgm/MaxCSP/EHI-90/ehi-90-315-23_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1344914
evalgm/MaxCSP/EHI-90/ehi-90-315-24_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362321
evalgm/MaxCSP/EHI-90/ehi-90-315-25_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1366553
evalgm/MaxCSP/EHI-90/ehi-90-315-26_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1359859
evalgm/MaxCSP/EHI-90/ehi-90-315-27_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1353057
evalgm/MaxCSP/EHI-90/ehi-90-315-28_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1345600
evalgm/MaxCSP/EHI-90/ehi-90-315-29_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1350657
evalgm/MaxCSP/EHI-90/ehi-90-315-2_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1352949
evalgm/MaxCSP/EHI-90/ehi-90-315-30_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356444
evalgm/MaxCSP/EHI-90/ehi-90-315-31_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1359203
evalgm/MaxCSP/EHI-90/ehi-90-315-32_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362958
evalgm/MaxCSP/EHI-90/ehi-90-315-33_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1357691
evalgm/MaxCSP/EHI-90/ehi-90-315-34_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1354322
evalgm/MaxCSP/EHI-90/ehi-90-315-35_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361896
evalgm/MaxCSP/EHI-90/ehi-90-315-36_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1331870
evalgm/MaxCSP/EHI-90/ehi-90-315-37_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1359253
evalgm/MaxCSP/EHI-90/ehi-90-315-38_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1363566
evalgm/MaxCSP/EHI-90/ehi-90-315-39_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1364497
evalgm/MaxCSP/EHI-90/ehi-90-315-3_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361709
evalgm/MaxCSP/EHI-90/ehi-90-315-40_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361213
evalgm/MaxCSP/EHI-90/ehi-90-315-41_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1363538
evalgm/MaxCSP/EHI-90/ehi-90-315-42_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356835
evalgm/MaxCSP/EHI-90/ehi-90-315-43_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1343168
evalgm/MaxCSP/EHI-90/ehi-90-315-44_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1367075
evalgm/MaxCSP/EHI-90/ehi-90-315-45_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1349485
evalgm/MaxCSP/EHI-90/ehi-90-315-46_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356156
evalgm/MaxCSP/EHI-90/ehi-90-315-47_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1346548
evalgm/MaxCSP/EHI-90/ehi-90-315-48_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361998
evalgm/MaxCSP/EHI-90/ehi-90-315-49_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1355282
evalgm/MaxCSP/EHI-90/ehi-90-315-4_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362019
evalgm/MaxCSP/EHI-90/ehi-90-315-50_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356350
evalgm/MaxCSP/EHI-90/ehi-90-315-51_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1355315
evalgm/MaxCSP/EHI-90/ehi-90-315-52_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356925
evalgm/MaxCSP/EHI-90/ehi-90-315-53_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362058
evalgm/MaxCSP/EHI-90/ehi-90-315-54_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1358244
evalgm/MaxCSP/EHI-90/ehi-90-315-55_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1363230
evalgm/MaxCSP/EHI-90/ehi-90-315-56_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361138
evalgm/MaxCSP/EHI-90/ehi-90-315-57_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1359191
evalgm/MaxCSP/EHI-90/ehi-90-315-58_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1341914
evalgm/MaxCSP/EHI-90/ehi-90-315-59_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361166
evalgm/MaxCSP/EHI-90/ehi-90-315-5_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356810
evalgm/MaxCSP/EHI-90/ehi-90-315-60_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1351770
evalgm/MaxCSP/EHI-90/ehi-90-315-61_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362802
evalgm/MaxCSP/EHI-90/ehi-90-315-62_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361406
evalgm/MaxCSP/EHI-90/ehi-90-315-63_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361077
evalgm/MaxCSP/EHI-90/ehi-90-315-64_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1351680
evalgm/MaxCSP/EHI-90/ehi-90-315-65_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1352451
evalgm/MaxCSP/EHI-90/ehi-90-315-66_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1348349
evalgm/MaxCSP/EHI-90/ehi-90-315-67_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1350635
evalgm/MaxCSP/EHI-90/ehi-90-315-68_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361375
evalgm/MaxCSP/EHI-90/ehi-90-315-69_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1364794
evalgm/MaxCSP/EHI-90/ehi-90-315-6_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356494
evalgm/MaxCSP/EHI-90/ehi-90-315-70_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362282
evalgm/MaxCSP/EHI-90/ehi-90-315-71_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1358667
evalgm/MaxCSP/EHI-90/ehi-90-315-72_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360566
evalgm/MaxCSP/EHI-90/ehi-90-315-73_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1345794
evalgm/MaxCSP/EHI-90/ehi-90-315-74_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1352487
evalgm/MaxCSP/EHI-90/ehi-90-315-75_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1349171
evalgm/MaxCSP/EHI-90/ehi-90-315-76_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1354151
evalgm/MaxCSP/EHI-90/ehi-90-315-77_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1350950
evalgm/MaxCSP/EHI-90/ehi-90-315-78_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1357516
evalgm/MaxCSP/EHI-90/ehi-90-315-79_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1345636
evalgm/MaxCSP/EHI-90/ehi-90-315-7_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361418
evalgm/MaxCSP/EHI-90/ehi-90-315-80_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1347213
evalgm/MaxCSP/EHI-90/ehi-90-315-81_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361224
evalgm/MaxCSP/EHI-90/ehi-90-315-82_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1335958
evalgm/MaxCSP/EHI-90/ehi-90-315-83_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1355534
evalgm/MaxCSP/EHI-90/ehi-90-315-84_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1364487
evalgm/MaxCSP/EHI-90/ehi-90-315-85_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1355779
evalgm/MaxCSP/EHI-90/ehi-90-315-86_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356635
evalgm/MaxCSP/EHI-90/ehi-90-315-87_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1365761
evalgm/MaxCSP/EHI-90/ehi-90-315-88_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1335756
evalgm/MaxCSP/EHI-90/ehi-90-315-89_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1358089
evalgm/MaxCSP/EHI-90/ehi-90-315-8_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1351380
evalgm/MaxCSP/EHI-90/ehi-90-315-90_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1354050
evalgm/MaxCSP/EHI-90/ehi-90-315-91_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1360255
evalgm/MaxCSP/EHI-90/ehi-90-315-92_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1366043
evalgm/MaxCSP/EHI-90/ehi-90-315-93_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1362039
evalgm/MaxCSP/EHI-90/ehi-90-315-94_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1355154
evalgm/MaxCSP/EHI-90/ehi-90-315-95_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1352133
evalgm/MaxCSP/EHI-90/ehi-90-315-96_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1350643
evalgm/MaxCSP/EHI-90/ehi-90-315-97_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1361723
evalgm/MaxCSP/EHI-90/ehi-90-315-98_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1356836
evalgm/MaxCSP/EHI-90/ehi-90-315-99_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1358937
evalgm/MaxCSP/EHI-90/ehi-90-315-9_ext_1000.wcsp	evalgm	EHI-90	wcsp	315	multi	no	1327970
evalgm/MaxCSP/Geometric/geo50-20-d4-75-100_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1110910
evalgm/MaxCSP/Geometric/geo50-20-d4-75-10_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1296600
evalgm/MaxCSP/Geometric/geo50-20-d4-75-11_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1212192
evalgm/MaxCSP/Geometric/geo50-20-d4-75-12_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1468269
evalgm/MaxCSP/Geometric/geo50-20-d4-75-13_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1209365
evalgm/MaxCSP/Geometric/geo50-20-d4-75-14_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1262822
evalgm/MaxCSP/Geometric/geo50-20-d4-75-15_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1234697
evalgm/MaxCSP/Geometric/geo50-20-d4-75-16_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1189703
evalgm/MaxCSP/Geometric/geo50-20-d4-75-17_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1158771
evalgm/MaxCSP/Geometric/geo50-20-d4-75-18_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1184058
evalgm/MaxCSP/Geometric/geo50-20-d4-75-19_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1406312
evalgm/MaxCSP/Geometric/geo50-20-d4-75-1_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1333163
evalgm/MaxCSP/Geometric/geo50-20-d4-75-20_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1234713
evalgm/MaxCSP/Geometric/geo50-20-d4-75-21_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1068698
evalgm/MaxCSP/Geometric/geo50-20-d4-75-22_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1229063
evalgm/MaxCSP/Geometric/geo50-20-d4-75-23_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1212174
evalgm/MaxCSP/Geometric/geo50-20-d4-75-24_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1110902
evalgm/MaxCSP/Geometric/geo50-20-d4-75-25_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1102463
evalgm/MaxCSP/Geometric/geo50-20-d4-75-26_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1127806
evalgm/MaxCSP/Geometric/geo50-20-d4-75-27_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1186873
evalgm/MaxCSP/Geometric/geo50-20-d4-75-28_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1305027
evalgm/MaxCSP/Geometric/geo50-20-d4-75-29_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1212203
evalgm/MaxCSP/Geometric/geo50-20-d4-75-2_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1316296
evalgm/MaxCSP/Geometric/geo50-20-d4-75-30_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1133428
evalgm/MaxCSP/Geometric/geo50-20-d4-75-31_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1065889
evalgm/MaxCSP/Geometric/geo50-20-d4-75-32_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1175622
evalgm/MaxCSP/Geometric/geo50-20-d4-75-33_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1161559
evalgm/MaxCSP/Geometric/geo50-20-d4-75-34_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1124970
evalgm/MaxCSP/Geometric/geo50-20-d4-75-35_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1279701
evalgm/MaxCSP/Geometric/geo50-20-d4-75-36_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	958968
evalgm/MaxCSP/Geometric/geo50-20-d4-75-37_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1057427
evalgm/MaxCSP/Geometric/geo50-20-d4-75-38_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1209365
evalgm/MaxCSP/Geometric/geo50-20-d4-75-39_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1006799
evalgm/MaxCSP/Geometric/geo50-20-d4-75-3_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1113705
evalgm/MaxCSP/Geometric/geo50-20-d4-75-40_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1065870
evalgm/MaxCSP/Geometric/geo50-20-d4-75-41_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1324750
evalgm/MaxCSP/Geometric/geo50-20-d4-75-42_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1136220
evalgm/MaxCSP/Geometric/geo50-20-d4-75-43_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1220630
evalgm/MaxCSP/Geometric/geo50-20-d4-75-44_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1065879
evalgm/MaxCSP/Geometric/geo50-20-d4-75-45_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1130596
evalgm/MaxCSP/Geometric/geo50-20-d4-75-46_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1223446
evalgm/MaxCSP/Geometric/geo50-20-d4-75-47_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1082794
evalgm/MaxCSP/Geometric/geo50-20-d4-75-48_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1167169
evalgm/MaxCSP/Geometric/geo50-20-d4-75-49_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1200947
evalgm/MaxCSP/Geometric/geo50-20-d4-75-4_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1181230
evalgm/MaxCSP/Geometric/geo50-20-d4-75-50_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1195306
evalgm/MaxCSP/Geometric/geo50-20-d4-75-51_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1293791
evalgm/MaxCSP/Geometric/geo50-20-d4-75-52_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1364119
evalgm/MaxCSP/Geometric/geo50-20-d4-75-53_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1302206
evalgm/MaxCSP/Geometric/geo50-20-d4-75-54_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1164344
evalgm/MaxCSP/Geometric/geo50-20-d4-75-55_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1319061
evalgm/MaxCSP/Geometric/geo50-20-d4-75-56_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1268465
evalgm/MaxCSP/Geometric/geo50-20-d4-75-57_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1566730
evalgm/MaxCSP/Geometric/geo50-20-d4-75-58_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1288166
evalgm/MaxCSP/Geometric/geo50-20-d4-75-59_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1091246
evalgm/MaxCSP/Geometric/geo50-20-d4-75-5_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1040560
evalgm/MaxCSP/Geometric/geo50-20-d4-75-60_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1271278
evalgm/MaxCSP/Geometric/geo50-20-d4-75-61_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1051815
evalgm/MaxCSP/Geometric/geo50-20-d4-75-62_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1389437
evalgm/MaxCSP/Geometric/geo50-20-d4-75-63_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1327534
evalgm/MaxCSP/Geometric/geo50-20-d4-75-64_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1020868
evalgm/MaxCSP/Geometric/geo50-20-d4-75-65_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1169972
evalgm/MaxCSP/Geometric/geo50-20-d4-75-66_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1147476
evalgm/MaxCSP/Geometric/geo50-20-d4-75-67_ext_1000.wcsp	evalgm	Geometric	wcsp	50	multi	no	1305040
